category,name,link,pb_id,full_text,our_story,phone,email,address,bis_url,likes
food_and_drink,Mulata Kitchen + Coffee,https://www.publicsquare.com/featured/marketplace/ceec40b0-24ee-11ee-808f-e51642465334,ceec40b0-24ee-11ee-808f-e51642465334,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Mulata Kitchen + Coffee
5
Visit Website
Our Story
We are a Brazilian Coffee Shop that offers a full menu with incredible homemade empanadas, salads, sandwiches, soups, authentic entrees and deserts. We have an specialty coffee bar and plenty of options to choose from. Everything we have is homemade with much love, even the syrups for the coffee bar are all made from scratch at Mulata. Hope to see you here! Cheers!
Gallery
About this Business
Hours
Mon: 7:00 AM - 7:00 PM
Tue: 7:00 AM - 7:00 PM
Wed: 7:00 AM - 7:00 PM
Thu: 7:00 AM - 7:00 PM
Fri: 7:00 AM - 7:00 PM
Sat: 7:00 AM - 7:00 PM
Call
(708) 383-3550
Get Directions
136 N Oak Park Ave, Oak Park, IL 60301, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","We are a Brazilian Coffee Shop that offers a full menu with incredible homemade empanadas, salads, sandwiches, soups, authentic entrees and deserts. We have an specialty coffee bar and plenty of options to choose from. Everything we have is homemade with much love, even the syrups for the coffee bar are all made from scratch at Mulata. Hope to see you here! Cheers!",(708) 383-3550,email not found,"136 N Oak Park Ave, Oak Park, IL 60301, USA",https://www.mulatakitchen.com/,5
food_and_drink,FaireCoffee,https://www.publicsquare.com/featured/marketplace/160bc680-8e37-11ee-b43e-9dade620e750,160bc680-8e37-11ee-b43e-9dade620e750,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
FaireCoffee
4
Visit Website
Our Story
We are a local coffee shop focused on serving our communities and glorifying Christ. We pray that everyone who works on our team and comes through our doors feels seen, loved, and heard. We prioritize working with small local businesses to provide our merch and some of our drink and baked goods. Our coffee is roasted locally and comes from Fair Trade Farms.
Gallery
About this Business
Hours
Mon: 7:00 AM - 5:00 PM
Tue: 7:00 AM - 5:00 PM
Wed: 7:00 AM - 5:00 PM
Thu: 7:00 AM - 5:00 PM
Fri: 7:00 AM - 5:00 PM
Sat: 7:00 AM - 5:00 PM
Call
(309) 360-5694
Email
emily@fairecoffee.com
 Get Directions
101 Washington Square, Washington, IL 61571, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","We are a local coffee shop focused on serving our communities and glorifying Christ. We pray that everyone who works on our team and comes through our doors feels seen, loved, and heard. We prioritize working with small local businesses to provide our merch and some of our drink and baked goods. Our coffee is roasted locally and comes from Fair Trade Farms.",(309) 360-5694,emily@fairecoffee.com,"101 Washington Square, Washington, IL 61571, USA",https://www.fairecoffee.com/,4
food_and_drink,Kimberlys Kupboard,https://www.publicsquare.com/featured/marketplace/6479e4ca6e661c00121fe9dc,6479e4ca6e661c00121fe9dc,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Kimberlys Kupboard
2
Visit Website
Our Story
We make all natural handcrafted herbal products including hand blended teas, herbal salves, essential oils, soap and personal care and pet products.
Gallery
About this Business
Call
(309) 275-3696
Email
kimberlyskupboard@gmail.com
 Get Directions
3965 N 1700 E Rd, Cabery, IL 60919, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","We make all natural handcrafted herbal products including hand blended teas, herbal salves, essential oils, soap and personal care and pet products.",(309) 275-3696,kimberlyskupboard@gmail.com,"3965 N 1700 E Rd, Cabery, IL 60919, USA",https://kimberlyskupboard.myshopify.com/,2
food_and_drink,Crescent Foods,https://www.publicsquare.com/featured/marketplace/85c92d60-396c-11ef-aec4-99900e6462d4,85c92d60-396c-11ef-aec4-99900e6462d4,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Crescent Foods
0
Visit Website
Our Story
Meat and Poultry
Gallery
About this Business
Hours
Mon: 9AM - 5PM
Tue: 9AM - 5PM
Wed: 9AM - 5PM
Thu: 9AM - 5PM
Fri: 9AM - 5PM
Call
(630) 528-3230
Email
amna.haq@crescentfoods.com
 Get Directions
4343 W 44th Pl, Chicago, IL 60632, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare",Meat and Poultry,(630) 528-3230,amna.haq@crescentfoods.com,"4343 W 44th Pl, Chicago, IL 60632, USA",https://shopcrescentfoods.com/,0
beauty,Francesca Busch (Salon Collective),https://www.publicsquare.com/featured/marketplace/de2be4e0-a5e0-11ee-84b7-39460dc64cbf,de2be4e0-a5e0-11ee-84b7-39460dc64cbf,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Francesca Busch (Salon Collective)
0
Visit Website
Our Story
Hi my name is Francesca I’m a hair and makeup artist and I’ve been in the beauty industry for 7 years now. Im located at salon collective in woodridge IL. I love what I do and wouldn’t change it for the world. I love to hype up my clients and make sure they leave my chair feeling more confident & beautiful. I specialize in cut, color, balayage, fashion colors, makeup & bridal. Thanks for stopping by and I hope to see you in my chair :)
Gallery
About this Business
Hours
Tue: 9:00 AM - 7:00 PM
Wed: 9:00 AM - 5:00 PM
Thu: 10:00 AM - 8:00 PM
Fri: 9:00 AM - 5:00 PM
Sat: 8:00 AM - 4:00 PM
Call
(630) 818-0003
Email
francescahmua@gmail.com
 Get Directions
6410 IL-53 suite 200, Woodridge, IL 60517, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","Hi my name is Francesca I’m a hair and makeup artist and I’ve been in the beauty industry for 7 years now. Im located at salon collective in woodridge IL. I love what I do and wouldn’t change it for the world. I love to hype up my clients and make sure they leave my chair feeling more confident & beautiful. I specialize in cut, color, balayage, fashion colors, makeup & bridal. Thanks for stopping by and I hope to see you in my chair :)",(630) 818-0003,francescahmua@gmail.com,"6410 IL-53 suite 200, Woodridge, IL 60517, USA",https://francescahmua.glossgenius.com/,0
health_and_wellness,"BioProduct Center, Inc",https://www.publicsquare.com/featured/marketplace/58e85860-60af-11ef-af41-3558319b2a05,58e85860-60af-11ef-af41-3558319b2a05,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
BioProduct Center, Inc
0
Visit Website
Our Story
Think about your health & the health of the closest to you!
About this Business
Hours
Mon: 9:00 AM - 5:00 PM
Tue: 9:00 AM - 5:00 PM
Wed: 9:00 AM - 5:00 PM
Thu: 9:00 AM - 5:00 PM
Fri: 9:00 AM - 5:00 PM
Sat: 9:00 AM - 5:00 PM
Call
(773) 965-6133
Get Directions
143 Front St, Wood Dale, IL 60191, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare",Think about your health & the health of the closest to you!,(773) 965-6133,email not found,"143 Front St, Wood Dale, IL 60191, USA",https://bioproductcenter.com/,0
health_and_wellness,Foundation Sport & Spine,https://www.publicsquare.com/featured/marketplace/6479f92f5d674300120e29ca,6479f92f5d674300120e29ca,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Foundation Sport & Spine
2
Visit Website
Our Story
At FS&S, we are committed to giving you back what pain has taken away—one visit at a time. We use a combination of corrective chiropractic care, Active Release Techniques, muscle activation, spinal curve restoration, and dry needling to help you feel like yourself again—probably even BETTER!
We are a Christian-owned business, where honoring God with our excellence for the sake of our patients is at the core of what we do. We both celebrate conservative values, and can’t wait to serve you!
Gallery
About this Business
Hours
Mon: 2:00 PM - 7:00 PM
Tue: 9:00 AM - 6:30 PM
Wed: 9:00 AM - 6:00 PM
Thu: 9:00 AM - 6:30 PM
Sat: 9:00 AM - 12:30 PM
Call
(847) 342-3000
Email
office@foundationsportspine.com
 Get Directions
415 W Golf Rd, Arlington Heights, IL 60005, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","At FS&S, we are committed to giving you back what pain has taken away—one visit at a time. We use a combination of corrective chiropractic care, Active Release Techniques, muscle activation, spinal curve restoration, and dry needling to help you feel like yourself again—probably even BETTER!",(847) 342-3000,office@foundationsportspine.com,"415 W Golf Rd, Arlington Heights, IL 60005, USA",https://foundationsportspine.com/,2
health_and_wellness,1880 Chiropractic,https://www.publicsquare.com/featured/marketplace/646bf5a4ec261a0011640b48,646bf5a4ec261a0011640b48,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
1880 Chiropractic
N/A
3
Visit Website
Our Story
Activator, craniosacral therapy, acupuncture, myofascial release
Gallery
About this Business
Call
(618) 887-2017
Email
1880chiropractic@gmail.com
 Get Directions
407 N Duncan St, Marine, IL 62061, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","Activator, craniosacral therapy, acupuncture, myofascial release",(618) 887-2017,1880chiropractic@gmail.com,"407 N Duncan St, Marine, IL 62061, USA",https://www.1880chiropractic.com/,3
health_and_wellness,Hanson Family Chiropractic,https://www.publicsquare.com/featured/marketplace/6448139d70bb2c0012f6ce8d,6448139d70bb2c0012f6ce8d,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Hanson Family Chiropractic
3
Visit Website
Our Story
We are a freedom-loving, health-promoting, drug-free healthcare provider for the whole family!
We focus on kids, babies, and pregnant moms, but love serving the whole family.
We have been voted the BEST CHIROPRACTOR in the area every year since 2018. We can't wait to meet you!
Gallery
About this Business
Call
(630) 230-6416
Email
hello@hansonfamilychiro.com
 Get Directions
1928 W Wilson St, Batavia, IL 60510, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","We are a freedom-loving, health-promoting, drug-free healthcare provider for the whole family!",(630) 230-6416,hello@hansonfamilychiro.com,"1928 W Wilson St, Batavia, IL 60510, USA",https://www.hansonfamilychiro.com/,3
health_and_wellness,"BrightLife Clinic, Schaumburg",https://www.publicsquare.com/featured/marketplace/64813ef3145c120012b2314e,64813ef3145c120012b2314e,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
BrightLife Clinic, Schaumburg
N/A
2
Visit Website
Our Story
We are a Chiropractic, Massage, and Passive Physical Therapy office, that accepts all major health insurances. We never closed during COVID, we fought mask mandates, we flew out flags everyday, and believe everyone has the FREEDOM to decide how to keep themselves healthy. We are very excited that you are considering placing your health and your trust in us.....we cant wait to meet you and see how we can help!
About this Business
Hours
Mon: 9AM - 6:15PM
Tue: 9AM - 6:15PM
Wed: 9AM - 7PM
Thu: 9AM - 6:15PM
Fri: 9AM - 6:15PM
Sat: 8AM - 12PM
Call
(847) 490-9090
Email
drjustinlinker@yahoo.com
 Get Directions
42 W Schaumburg Rd, Schaumburg, IL 60194, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","We are a Chiropractic, Massage, and Passive Physical Therapy office, that accepts all major health insurances. We never closed during COVID, we fought mask mandates, we flew out flags everyday, and believe everyone has the FREEDOM to decide how to keep themselves healthy. We are very excited that you are considering placing your health and your trust in us.....we cant wait to meet you and see how we can help!",(847) 490-9090,drjustinlinker@yahoo.com,"42 W Schaumburg Rd, Schaumburg, IL 60194, USA",https://www.brightlifeclinic.com/,2
health_and_wellness,Synaptyx Health & Performance,https://www.publicsquare.com/featured/marketplace/647a17ec5d674300120e9604,647a17ec5d674300120e9604,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Synaptyx Health & Performance
1
Visit Website
Our Story
We’re a gym/clinic hybrid facility focusing on personal training, athletic performance, physical therapy, and chiropractic.
About this Business
Hours
Mon: 5:30 AM - 7:00 PM
Tue: 5:30 AM - 5:00 PM
Wed: 5:30 AM - 5:00 PM
Thu: 5:30 AM - 5:00 PM
Fri: 5:30 AM - 5:00 PM
Sat: 8:00 AM - 5:00 PM
Call
(630) 559-6127
Email
dr.kevin@synaptyxperformance.com
 Get Directions
17W755 Butterfield Rd, Oakbrook Terrace, IL 60181, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","We’re a gym/clinic hybrid facility focusing on personal training, athletic performance, physical therapy, and chiropractic.",(630) 559-6127,dr.kevin@synaptyxperformance.com,"17W755 Butterfield Rd, Oakbrook Terrace, IL 60181, USA",https://www.synaptyxperformance.com/,1
health_and_wellness,Forbes Orthodontics,https://www.publicsquare.com/featured/marketplace/efdb3b40-2652-11ee-9e86-375b6ef1d513,efdb3b40-2652-11ee-9e86-375b6ef1d513,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Forbes Orthodontics
2
Visit Website
Our Story
Personal Orthodontics without the corporate influence on healthcare
Gallery
About this Business
Hours
Tue: 1:30 PM - 7:00 PM
Wed: 8:00 AM - 5:00 PM
Thu: 10:00 AM - 7:00 PM
Sat: 7:30 AM - 1:00 PM
Call
(847) 826-1415
Email
Forbesortho@aol.com
 Get Directions
600 Spring Hill Ring Rd, West Dundee, IL 60118, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare",Personal Orthodontics without the corporate influence on healthcare,(847) 826-1415,Forbesortho@aol.com,"600 Spring Hill Ring Rd, West Dundee, IL 60118, USA",https://www.forbesorthodontics.com/,2
health_and_wellness,Modern Dental of Springfield,https://www.publicsquare.com/featured/marketplace/e9dcf300-305c-11ee-9387-a796f202492a,e9dcf300-305c-11ee-9387-a796f202492a,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Modern Dental of Springfield
1
Visit Website
Our Story
We are a privately owned non-corporate general dental office. We provide most dental services from cleanings, Orthodontics, implants and crown and bridge work. Our team is amazing and we all work as a team family.
Gallery
About this Business
Hours
Mon: 7:00 AM - 5:00 PM
Tue: 7:00 AM - 5:00 PM
Wed: 7:00 AM - 5:00 PM
Thu: 7:00 AM - 5:00 PM
Call
(217) 698-3400
Email
contactus@springfieldmoderndental.com
 Get Directions
3240 Hedley Rd, Springfield, IL 62711, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","We are a privately owned non-corporate general dental office. We provide most dental services from cleanings, Orthodontics, implants and crown and bridge work. Our team is amazing and we all work as a team family.",(217) 698-3400,contactus@springfieldmoderndental.com,"3240 Hedley Rd, Springfield, IL 62711, USA",https://www.springfieldmoderndental.com/,1
